INFO - program start
INFO - get the start page to medicare australia
INFO - Wait until the element with the id appName is found
INFO - Element found
INFO - click on element
INFO - success
INFO - Find the dropdown for "Show" and select "services"
INFO - Find the dropdown for "as" and select "count"
INFO - Find the dropdown for "Report format" and select "by state (00)"
INFO - Finf the dropdown for "Time period" and select "in financial years"
INFO - Find the dropdown for "Start date" and select "July 202"
INFO - Find the dropdown for "End date" and select The last item
INFO - Click 'create report' button
INFO - All options successfully selected and report creation started
INFO - clean up csv
INFO - Start to get the subgroup links
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Convert to DataFrame
INFO -             Group           Subgroup  ITEMS      NSW      VIC      QLD      SA      WA    TAS    ACT     NT    TOTAL
0   I1 Ultrasound  6 Musculoskeletal  55800        0        1        1       0      18      0      0      0       20
1   I1 Ultrasound  6 Musculoskeletal  55804        0        0        0       0      18      0      0      0       18
2   I1 Ultrasound  6 Musculoskeletal  55808        1        1        0       0      27      0      0      0       29
3   I1 Ultrasound  6 Musculoskeletal  55812   41,587   29,207   26,442   8,225  10,709  1,778  1,722    902  120,572
4   I1 Ultrasound  6 Musculoskeletal  55814      249      211       60      95      41     13      9      0      678
5   I1 Ultrasound  6 Musculoskeletal  55816        1        1        0       0      11      0      0      0       13
6   I1 Ultrasound  6 Musculoskeletal  55818        0        0        0       0       1      0      0      0        1
7   I1 Ultrasound  6 Musculoskeletal  55820        0        1        0       0       1      0      0      0        2
8   I1 Ultrasound  6 Musculoskeletal  55824        0        0        0       0       5      0      0      0        5
9   I1 Ultrasound  6 Musculoskeletal  55828        0        0        0       0      20      0      0      0       20
10  I1 Ultrasound  6 Musculoskeletal  55832        0        0        0       0       2      0      0      0        2
11  I1 Ultrasound  6 Musculoskeletal  55836        0        1        1       0      24      0      0      0       26
12  I1 Ultrasound  6 Musculoskeletal  55840        2        0        0       0      12      0      0      0       14
13  I1 Ultrasound  6 Musculoskeletal  55844   50,074   28,710   28,327   7,969  12,973  2,360  1,537    360  132,310
14  I1 Ultrasound  6 Musculoskeletal  55846      161      220       67       4      31     10      3      4      500
15  I1 Ultrasound  6 Musculoskeletal  55848  157,603   85,925  108,100  20,094  69,710  4,140  5,834  1,990  453,396
16  I1 Ultrasound  6 Musculoskeletal  55850   28,414   20,979    9,098  39,662   6,840  4,786  3,135    348  113,262
17  I1 Ultrasound  6 Musculoskeletal  55852    1,004      511      398     117     231     20     39     11    2,331
18  I1 Ultrasound  6 Musculoskeletal  55854        9        2        1       0       1      0      0      0       13
19  I1 Ultrasound  6 Musculoskeletal  55856   76,389   61,997   57,624  13,364  30,223  2,371  2,864  1,227  246,059
20  I1 Ultrasound  6 Musculoskeletal  55857      512      292      213     167     511     17     41      5    1,758
21  I1 Ultrasound  6 Musculoskeletal  55858    7,702    4,106    5,808   2,008   2,913    233    368    213   23,351
22  I1 Ultrasound  6 Musculoskeletal  55859       67      120       28     169     153      2     13      2      554
23  I1 Ultrasound  6 Musculoskeletal  55860   34,221   28,064   25,783   5,289  13,736    827  1,039    576  109,535
24  I1 Ultrasound  6 Musculoskeletal  55861      275      251      155      87     241     18      8      3    1,038
25  I1 Ultrasound  6 Musculoskeletal  55862    1,916    1,161    1,268     437     765     53     70     35    5,705
26  I1 Ultrasound  6 Musculoskeletal  55863       22       42       18      60      34      1     10      1      188
27  I1 Ultrasound  6 Musculoskeletal  55864  141,790  114,649  104,400  18,634  50,457  4,998  4,067  2,294  441,289
28  I1 Ultrasound  6 Musculoskeletal  55865    1,153    1,049      895     420   1,272     73     45      8    4,915
29  I1 Ultrasound  6 Musculoskeletal  55866    9,012    5,226    6,381   1,561   2,453    290    255    161   25,339
30  I1 Ultrasound  6 Musculoskeletal  55867       62       54       34     150     133      5      5      1      444
31  I1 Ultrasound  6 Musculoskeletal  55868   80,540   67,972   60,736  14,998  31,856  3,173  2,727  1,116  263,118
32  I1 Ultrasound  6 Musculoskeletal  55869      438      325      299     157     355     25     14      3    1,616
33  I1 Ultrasound  6 Musculoskeletal  55870   14,234    9,364    9,114   2,687   3,956    429    668    245   40,697
34  I1 Ultrasound  6 Musculoskeletal  55871      108       60       26      65     115      1     14      0      389
35  I1 Ultrasound  6 Musculoskeletal  55872      761    5,805      383     117     663     50     11      9    7,799
36  I1 Ultrasound  6 Musculoskeletal  55873        3        2        0       0       3      0      0      1        9
37  I1 Ultrasound  6 Musculoskeletal  55874   17,992   26,928    3,881   1,647   4,119    713  1,309    236   56,825
38  I1 Ultrasound  6 Musculoskeletal  55875       28       83        6       5       2      1      0      2      127
39  I1 Ultrasound  6 Musculoskeletal  55876   13,901   11,145    9,146   2,773   5,007    364    532    193   43,061
40  I1 Ultrasound  6 Musculoskeletal  55877      208      149      119      60     390      6     18      7      957
41  I1 Ultrasound  6 Musculoskeletal  55878    1,061      600      636     246     319     19     40      5    2,926
42  I1 Ultrasound  6 Musculoskeletal  55879       20        9       20     120      17      1      0      0      187
43  I1 Ultrasound  6 Musculoskeletal  55880   56,607   44,546   39,159   9,415  16,122  1,174  1,395    916  169,334
44  I1 Ultrasound  6 Musculoskeletal  55881      640      512      556     343     586     30     20      6    2,693
45  I1 Ultrasound  6 Musculoskeletal  55882    4,035    2,203    2,240     811     927     43    100     72   10,431
46  I1 Ultrasound  6 Musculoskeletal  55883       85       80       20     183     201      0     37      1      607
47  I1 Ultrasound  6 Musculoskeletal  55884   13,044   10,181    8,564   2,177   3,770    402    479    213   38,830
48  I1 Ultrasound  6 Musculoskeletal  55885      233      213      296      82     315     23     13      7    1,182
49  I1 Ultrasound  6 Musculoskeletal  55886      650      298      316     157     135     12     23     13    1,604
50  I1 Ultrasound  6 Musculoskeletal  55887       21       44       62      29      33      2      1      0      192
51  I1 Ultrasound  6 Musculoskeletal  55888   60,893   51,764   45,303  11,141  24,401  1,385  1,796    697  197,380
52  I1 Ultrasound  6 Musculoskeletal  55889    1,005      703      613     239     611     55     44     12    3,282
53  I1 Ultrasound  6 Musculoskeletal  55890    6,366    3,238    4,065   1,139   1,968     87    185     64   17,112
54  I1 Ultrasound  6 Musculoskeletal  55891       97       49       20     155      75      3     19      0      418
55  I1 Ultrasound  6 Musculoskeletal  55892   39,028   30,872   27,906   8,589  14,920    962  1,156    943  124,376
56  I1 Ultrasound  6 Musculoskeletal  55893      252      212       93      77     191     29     10      4      868
57  I1 Ultrasound  6 Musculoskeletal  55894    6,133    2,854    3,075   1,498   1,567     69    162    145   15,503
58  I1 Ultrasound  6 Musculoskeletal  55895       62       26        7      78      55      4      1      0      233
INFO - write into the csv
INFO - Switch back to the main page
INFO - Wait for the main page to load
INFO - Execute JavaScript code that invokes the function present in the href attribute
INFO - Extract group and subgroup information
INFO - set header:
INFO - Prepare a list to hold all rows
INFO - For each pair of rows, extract all the th and td elements
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Convert to DataFrame
INFO -             Group                                    Subgroup  ITEMS      NSW  ...     TAS    ACT     NT    TOTAL
0   I1 Ultrasound  7 Transthoracic and stress echocardiograms  55126  198,450  ...  10,370  6,488  4,858  571,826
1   I1 Ultrasound  7 Transthoracic and stress echocardiograms  55127   41,680  ...   1,313  1,165    954  127,583
2   I1 Ultrasound  7 Transthoracic and stress echocardiograms  55128    5,249  ...     101      9     70    9,338
3   I1 Ultrasound  7 Transthoracic and stress echocardiograms  55129   96,493  ...   2,457  1,762  1,700  258,052
4   I1 Ultrasound  7 Transthoracic and stress echocardiograms  55132   12,818  ...     780    553    383   39,562
5   I1 Ultrasound  7 Transthoracic and stress echocardiograms  55133   17,284  ...     412  1,411    148   40,153
6   I1 Ultrasound  7 Transthoracic and stress echocardiograms  55134    3,700  ...      50    855     47    8,661
7   I1 Ultrasound  7 Transthoracic and stress echocardiograms  55137      973  ...       7     18      5    2,048
8   I1 Ultrasound  7 Transthoracic and stress echocardiograms  55141  116,723  ...   3,490  2,932    492  279,372
9   I1 Ultrasound  7 Transthoracic and stress echocardiograms  55143   18,046  ...      95    176     93   31,132
10  I1 Ultrasound  7 Transthoracic and stress echocardiograms  55145      966  ...      78      6    263    7,507
11  I1 Ultrasound  7 Transthoracic and stress echocardiograms  55146       29  ...      10      0      0       94

[12 rows x 12 columns]
INFO - write into the csv
INFO - Switch back to the main page
INFO - Wait for the main page to load
INFO - Execute JavaScript code that invokes the function present in the href attribute
INFO - Extract group and subgroup information
INFO - set header:
INFO - Prepare a list to hold all rows
INFO - For each pair of rows, extract all the th and td elements
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Convert to DataFrame
INFO -                         Group Subgroup  ITEMS      NSW     VIC     QLD      SA      WA    TAS    ACT     NT    TOTAL
0  I2 Computerised Tomography   1 Head  56001  105,620  75,186  62,630  21,815  24,829  5,736  2,901  1,273  299,990
1  I2 Computerised Tomography   1 Head  56007   27,547  12,512  12,673   5,116   5,671  1,000  1,269    498   66,286
2  I2 Computerised Tomography   1 Head  56010      216      89     141      71      47      2      2      1      569
3  I2 Computerised Tomography   1 Head  56013    2,403   1,547   1,246     483     267    119     90     13    6,168
4  I2 Computerised Tomography   1 Head  56016   15,938  10,506   9,860   2,736   5,616    668    603    286   46,213
5  I2 Computerised Tomography   1 Head  56022   55,115  42,221  42,106  13,033  16,826  2,961  2,874    844  175,980
6  I2 Computerised Tomography   1 Head  56028    2,346     988   1,069     274     563     73     92     16    5,421
7  I2 Computerised Tomography   1 Head  56030    8,679   7,148   6,571   1,981   1,750    426    246    137   26,938
8  I2 Computerised Tomography   1 Head  56036    1,177     434     742     108     206     42     22     13    2,744
INFO - write into the csv
INFO - Switch back to the main page
INFO - Wait for the main page to load
INFO - Execute JavaScript code that invokes the function present in the href attribute
INFO - Extract group and subgroup information
INFO - set header:
INFO - Prepare a list to hold all rows
INFO - For each pair of rows, extract all the th and td elements
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Convert to DataFrame
INFO -                         Group Subgroup  ITEMS     NSW     VIC     QLD     SA     WA  TAS  ACT   NT   TOTAL
0  I2 Computerised Tomography   2 Neck  56101   4,352   3,223   2,542  1,443    624  332  270   54  12,840
1  I2 Computerised Tomography   2 Neck  56107  17,885  11,869  11,370  5,652  5,298  986  884  361  54,305
INFO - write into the csv
INFO - Switch back to the main page
INFO - Wait for the main page to load
INFO - Execute JavaScript code that invokes the function present in the href attribute
INFO - Extract group and subgroup information
INFO - set header:
INFO - Prepare a list to hold all rows
INFO - For each pair of rows, extract all the th and td elements
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
